forecast,realized,date,asset_id,model
0.005456929095089436,-0.009057,2023-11-08,89179,timesfm-2.5-xreg-252
-0.0008353083394467831,0.004494000000000001,2023-11-08,89393,timesfm-2.5-xreg-252
-0.010234898887574673,-0.012569,2023-11-08,89525,timesfm-2.5-xreg-252
0.023885704576969147,-0.0019470000000000002,2023-11-08,90215,timesfm-2.5-xreg-252
0.0062499092891812325,0.006443,2023-11-08,90319,timesfm-2.5-xreg-252
0.005745992064476013,0.001934,2023-11-08,91233,timesfm-2.5-xreg-252
-0.0014713500859215856,-0.00353,2023-11-08,91937,timesfm-2.5-xreg-252
0.00263402727432549,-0.012032000000000001,2023-11-08,92602,timesfm-2.5-xreg-252
0.004344424232840538,-0.0015890000000000001,2023-11-08,92611,timesfm-2.5-xreg-252
0.0068532610312104225,-0.002245,2023-11-08,92655,timesfm-2.5-xreg-252
0.02108994871377945,0.014624999999999999,2023-11-08,93002,timesfm-2.5-xreg-252
0.026551304385066032,-0.000515,2023-11-08,93436,timesfm-2.5-xreg-252
0.027662791311740875,-0.0015350000000000001,2023-11-09,10104,timesfm-2.5-xreg-252
0.007525037508457899,-0.007110999999999999,2023-11-09,10107,timesfm-2.5-xreg-252
-0.007943233475089073,0.000558,2023-11-09,10145,timesfm-2.5-xreg-252
-0.0008292936254292727,-0.007731999999999999,2023-11-09,11308,timesfm-2.5-xreg-252
-0.01241198182106018,9.100000000000002e-05,2023-11-09,11850,timesfm-2.5-xreg-252
0.016651242971420288,-0.006875,2023-11-09,12060,timesfm-2.5-xreg-252
-0.0035819734912365675,0.0014889999999999999,2023-11-09,12490,timesfm-2.5-xreg-252
0.005258601624518633,0.002208,2023-11-09,13407,timesfm-2.5-xreg-252
0.020787283778190613,-0.009107,2023-11-09,13447,timesfm-2.5-xreg-252
-0.0008525876910425723,-0.028293,2023-11-09,13721,timesfm-2.5-xreg-252
0.0014717451995238662,-0.007548,2023-11-09,13856,timesfm-2.5-xreg-252
-0.005304583348333836,-0.002439,2023-11-09,13901,timesfm-2.5-xreg-252
-0.007713322527706623,-0.002821,2023-11-09,13928,timesfm-2.5-xreg-252
0.00678164791315794,-0.033867999999999995,2023-11-09,14008,timesfm-2.5-xreg-252
-0.013186408206820488,-0.00343,2023-11-09,14541,timesfm-2.5-xreg-252
0.008191332221031189,-0.011981,2023-11-09,14542,timesfm-2.5-xreg-252
0.006041566841304302,-0.0028250000000000003,2023-11-09,14593,timesfm-2.5-xreg-252
0.02206612378358841,-0.007548999999999999,2023-11-09,14702,timesfm-2.5-xreg-252
0.012700970284640789,-0.014724000000000001,2023-11-09,15488,timesfm-2.5-xreg-252
-0.009519791230559349,-0.013628000000000001,2023-11-09,15579,timesfm-2.5-xreg-252
-0.019054632633924484,-0.029436,2023-11-09,17005,timesfm-2.5-xreg-252
0.004689860623329878,0.003165,2023-11-09,17478,timesfm-2.5-xreg-252
0.0021443942096084356,0.0027719999999999997,2023-11-09,17778,timesfm-2.5-xreg-252
0.006196306087076664,-0.009455,2023-11-09,17830,timesfm-2.5-xreg-252
-0.002135541755706072,0.002067,2023-11-09,18163,timesfm-2.5-xreg-252
-0.049142226576805115,-0.025852,2023-11-09,18312,timesfm-2.5-xreg-252
-0.001242525759153068,-0.008363,2023-11-09,18411,timesfm-2.5-xreg-252
-0.00016524532111361623,-0.003053,2023-11-09,18542,timesfm-2.5-xreg-252
0.0007508286507800221,0.000477,2023-11-09,19350,timesfm-2.5-xreg-252
0.0019930198322981596,-0.038544,2023-11-09,19393,timesfm-2.5-xreg-252
0.0029148967005312443,0.007619,2023-11-09,19561,timesfm-2.5-xreg-252
-0.0006173090077936649,-0.012761,2023-11-09,20482,timesfm-2.5-xreg-252
-0.009365501813590527,-0.005148,2023-11-09,21178,timesfm-2.5-xreg-252
-0.011666043661534786,-0.023885999999999998,2023-11-09,21936,timesfm-2.5-xreg-252
-0.002274822909384966,-0.019687999999999997,2023-11-09,22111,timesfm-2.5-xreg-252
0.0033742189407348633,-0.019549,2023-11-09,22752,timesfm-2.5-xreg-252
-0.017250537872314453,-0.048548,2023-11-09,24205,timesfm-2.5-xreg-252
-0.014587602578103542,0.001125,2023-11-09,24766,timesfm-2.5-xreg-252
-0.0013450183905661106,0.068912,2023-11-09,26403,timesfm-2.5-xreg-252
-0.007494082674384117,-0.004726999999999999,2023-11-09,27959,timesfm-2.5-xreg-252
-0.0015805475413799286,-0.014353000000000001,2023-11-09,38703,timesfm-2.5-xreg-252
-0.00023799401242285967,-0.092729,2023-11-09,39642,timesfm-2.5-xreg-252
6.680621299892664e-05,0.006878,2023-11-09,40539,timesfm-2.5-xreg-252
-0.0022616181522607803,-0.002368,2023-11-09,43449,timesfm-2.5-xreg-252
0.012748967856168747,0.004412,2023-11-09,44644,timesfm-2.5-xreg-252
0.007877393625676632,0.005799,2023-11-09,45751,timesfm-2.5-xreg-252
0.004649146925657988,-0.003171,2023-11-09,47896,timesfm-2.5-xreg-252
0.0031233648769557476,-0.008549000000000001,2023-11-09,48725,timesfm-2.5-xreg-252
-0.007231219206005335,-0.006804999999999999,2023-11-09,49680,timesfm-2.5-xreg-252
0.0289352685213089,-0.045118,2023-11-09,50876,timesfm-2.5-xreg-252
-0.004932083189487457,-0.002513,2023-11-09,55976,timesfm-2.5-xreg-252
0.0006846963078714907,-0.022047999999999998,2023-11-09,57665,timesfm-2.5-xreg-252
0.00048058165702968836,-0.004383,2023-11-09,59176,timesfm-2.5-xreg-252
-0.032650742679834366,-0.003365,2023-11-09,59328,timesfm-2.5-xreg-252
-0.009964348748326302,-0.013108,2023-11-09,59408,timesfm-2.5-xreg-252
0.005122925620526075,-0.010738000000000001,2023-11-09,60871,timesfm-2.5-xreg-252
0.002186559373512864,-0.00108,2023-11-09,61241,timesfm-2.5-xreg-252
0.0006117931916378438,-0.021721999999999998,2023-11-09,61399,timesfm-2.5-xreg-252
-0.010020180605351925,-0.0223,2023-11-09,62092,timesfm-2.5-xreg-252
0.0013026355300098658,-0.022005,2023-11-09,64186,timesfm-2.5-xreg-252
-0.0004602320841513574,0.01077,2023-11-09,64390,timesfm-2.5-xreg-252
-0.004690377973020077,-0.0043939999999999995,2023-11-09,65875,timesfm-2.5-xreg-252
-0.012745932675898075,-0.0014780000000000001,2023-11-09,66093,timesfm-2.5-xreg-252
0.003692115657031536,-0.027403,2023-11-09,66181,timesfm-2.5-xreg-252
0.006403727922588587,-0.023629999999999998,2023-11-09,69032,timesfm-2.5-xreg-252
-0.003562859259545803,-0.007852,2023-11-09,70519,timesfm-2.5-xreg-252
-0.0012533417902886868,-0.014539,2023-11-09,73139,timesfm-2.5-xreg-252
-0.009743325412273407,-0.009125000000000001,2023-11-09,75186,timesfm-2.5-xreg-252
-0.0005187517963349819,-0.013133,2023-11-09,75510,timesfm-2.5-xreg-252
-0.013482706621289253,0.000543,2023-11-09,75825,timesfm-2.5-xreg-252
-0.0018420722335577011,-0.019067999999999998,2023-11-09,76076,timesfm-2.5-xreg-252
-0.009197923354804516,-0.027582,2023-11-09,76614,timesfm-2.5-xreg-252
-0.002422838471829891,-0.022456999999999998,2023-11-09,76744,timesfm-2.5-xreg-252
-0.008997916243970394,0.000133,2023-11-09,77178,timesfm-2.5-xreg-252
-0.02329634316265583,-0.037684,2023-11-09,77274,timesfm-2.5-xreg-252
0.005830838810652494,-0.014582000000000001,2023-11-09,77702,timesfm-2.5-xreg-252
0.01909574493765831,-0.015208000000000001,2023-11-09,78975,timesfm-2.5-xreg-252
0.000611586554441601,0.005229,2023-11-09,83443,timesfm-2.5-xreg-252
-0.007585573010146618,-0.010617,2023-11-09,84788,timesfm-2.5-xreg-252
0.02326774038374424,0.007873,2023-11-09,86580,timesfm-2.5-xreg-252
0.0034062499180436134,-0.003537,2023-11-09,86783,timesfm-2.5-xreg-252
0.001956872409209609,-0.011847,2023-11-09,86868,timesfm-2.5-xreg-252
-0.005243879277259111,-0.007443999999999999,2023-11-09,87055,timesfm-2.5-xreg-252
0.009649358689785004,-0.004979,2023-11-09,87267,timesfm-2.5-xreg-252
0.001130230724811554,-0.01429,2023-11-09,87447,timesfm-2.5-xreg-252
-0.0034070112742483616,-0.020097,2023-11-09,88352,timesfm-2.5-xreg-252
0.005837504751980305,-0.0013590000000000002,2023-11-09,89006,timesfm-2.5-xreg-252
-0.008876175619661808,-0.000487,2023-11-09,89179,timesfm-2.5-xreg-252
0.008770382963120937,-0.003635,2023-11-09,89393,timesfm-2.5-xreg-252
-0.012369760312139988,-0.015614000000000001,2023-11-09,89525,timesfm-2.5-xreg-252
-0.0024844668805599213,-0.007104,2023-11-09,90215,timesfm-2.5-xreg-252
0.00820122379809618,-0.012336,2023-11-09,90319,timesfm-2.5-xreg-252
0.002398751676082611,-0.004665,2023-11-09,91233,timesfm-2.5-xreg-252
-0.002390539739280939,0.0015049999999999998,2023-11-09,91937,timesfm-2.5-xreg-252
-0.007787712384015322,-0.004634999999999999,2023-11-09,92602,timesfm-2.5-xreg-252
-0.0004389110254123807,-0.009507,2023-11-09,92611,timesfm-2.5-xreg-252
-0.0016107532428577542,0.0040290000000000005,2023-11-09,92655,timesfm-2.5-xreg-252
